"date","year","est_pct_illuminated","pct_fixed","accident_num","city","state","fatalities"
1989-01-06,1989,1.6,198,"FTW89FA037 "," New Braunfels","TX ",2
1989-01-09,1989,5.6,5.6,"LAX89FA081 "," Pleasanton","CA ",1
1989-01-09,1989,5.6,5.6,"ATL89MA070 "," Wilmington","OH ",2
1989-01-10,1989,12.4,12.4,"LAX89FA082 "," Ripon","CA ",3
1989-01-12,1989,32,32,"ATL89MA072 "," Tipp City","OH ",2
1989-01-14,1989,55.1,55.1,"DEN89FA061 "," Albuquerque","NM ",1
1989-01-15,1989,66.4,66.4,"SEA89FA036 "," Ketchikan","AK ",2
1989-01-15,1989,66.4,66.4,"LAX89DUJ03 "," Tucson","AZ ",1
1989-01-18,1989,92.2,92.2,"ATL89FA078 "," Bagley","AL ",2
1989-01-18,1989,92.2,92.2,"FTW89FA042 "," Zachary","LA ",1
1989-01-21,1989,99.5,99.5,"MKC89FA055 "," Luxemburg","MN ",1
1989-01-21,1989,99.5,99.5,"ATL89FA081 "," Hartsville","TN ",2
1989-01-21,1989,99.5,99.5,"CHI89GA048 "," Chicago","IL ",2
1989-01-22,1989,99.8,99.8,"LAX89FA092 "," Santa Barbara","CA ",2
1989-01-22,1989,99.8,99.8,"LAX89FA093 "," Lake View","CA ",1
1989-01-22,1989,99.8,99.8,"LAX89DUJ04 "," Tucson","AZ ",2
1989-01-22,1989,99.8,99.8,"LAX89DUG02 "," Cajalco","CA ",1
1989-01-25,1989,89,110.6,"LAX89FA095 "," Truckee","CA ",1
1989-01-25,1989,89,110.6,"CHI89DEP01 "," Green Bay","WI ",1
1989-01-26,1989,82.2,117.4,"NYC89FA073 "," Spartansburg","PA ",4
1989-01-27,1989,74.2,125.4,"SEA89FA040 "," Carson City","NV ",1
1989-01-28,1989,65.4,134.2,"NYC89FA074 "," Blairstown","NJ ",1
1989-01-28,1989,65.4,134.2,"LAX89FA099 "," Lake Elsinore","CA ",1
1989-01-29,1989,55.8,143.8,"SEA89FA041 "," Minden","NV ",2
1989-02-04,1989,3.6,196,"LAX89DVD02 "," Tracy","CA ",1
1989-02-07,1989,3.3,3.3,"CHI89FA049 "," Mosinee","WI ",3
1989-02-09,1989,17.7,17.7,"FTW89MA047 "," Salt Lake City","UT ",1
1989-02-09,1989,17.7,17.7,"ANC89FA041 "," Fairbanks","AK ",1
1989-02-09,1989,17.7,17.7,"ATL89FAMS3 "," Cleveland","OH ",1
1989-02-10,1989,27.9,27.9,"NYC89FA080 "," Lyon Mountain","NY ",1
1989-02-11,1989,39.1,39.1,"NYC89LA083 "," Yarmouth","MA ",1
1989-02-12,1989,50.6,50.6,"ATL89FA086 "," Jasper","TN ",2
1989-02-12,1989,50.6,50.6,"LAX89FA106 "," Julian","CA ",3
1989-02-13,1989,61.9,61.9,"FTW89FA049 "," Tyler","TX ",3
1989-02-14,1989,72.2,72.2,"LAX89FA111 "," Safford","AZ ",1
1989-02-16,1989,88.8,88.8,"ATL89FA088 "," Jackson","GA ",1
1989-02-17,1989,94.4,94.4,"MKC89FA061 "," Hamburg","AR ",2
1989-02-17,1989,94.4,94.4,"MIA89FA088 "," Melrose","FL ",2
1989-02-18,1989,98.1,98.1,"LAX89FA113 "," Safford","AZ ",1
1989-02-19,1989,99,99,"NYC89FA086A "," Glen Falls","NY ",6
1989-02-19,1989,99,99,"MIA89FA090 "," Blue Mountain","MS ",2
1989-02-19,1989,99,99,"DCA89MA026 "," Corona","CA ",10
1989-02-22,1989,97.5,102.3,"MKC89FA060 "," Pemberton","MN ",1
1989-02-23,1989,93.5,106.3,"FTW89FA055 "," Mount Vernon","TX ",2
1989-02-24,1989,88,111.8,"DCA89MA027 "," Honolulu","HI ",9
1989-02-25,1989,81,118.8,"MKC89FA063 "," Jacksonville","AR ",2
1989-02-28,1989,53.5,146.3,"BFO89LA023 "," San Diego","CA ",1
1989-03-01,1989,43,156.8,"NYC89FA097 "," Lake Placid","NY ",1
1989-03-03,1989,22.3,177.5,"BFO89FA019 "," Roanoke","VA ",1
1989-03-04,1989,13.3,186.5,"ATL89FA095 "," St Marys Island","GA ",1
1989-03-04,1989,13.3,186.5,"SEA89FA053 "," Lakeview","OR ",3
1989-03-05,1989,6.2,193.6,"NYC89FA095 "," Douglas Twsp","PA ",1
1989-03-05,1989,6.2,193.6,"LAX89FA120A "," Casa Grande","AZ ",4
1989-03-06,1989,1.6,198.2,"BFO89FA020 "," Townsend","DE ",1
1989-03-06,1989,1.6,198.2,"MIA89FA098 "," Fort Lauderdale","FL ",2
1989-03-08,1989,1.7,1.7,"LAX89DVD03 "," Leggett","CA ",2
1989-03-08,1989,1.7,1.7,"DEN89FA083A "," Watkins","CO ",4
1989-03-09,1989,6.6,6.6,"MIA89FA100 "," Daytona Beach","FL ",2
1989-03-09,1989,6.6,6.6,"ATL89FA098 "," Covington","KY ",1
1989-03-10,1989,14.2,14.2,"MIA89FA101 "," Titusville","FL ",1
1989-03-11,1989,23.7,23.7,"BFO89FA022 "," Manassas","VA ",5
1989-03-11,1989,23.7,23.7,"ATL89DEK02 "," Delaware","OH ",2
1989-03-11,1989,23.7,23.7,"NYC89FA099 "," Southbridge","MA ",2
1989-03-12,1989,34.5,34.5,"FTW89FA065 "," New Orleans","LA ",4
1989-03-13,1989,45.7,45.7,"MIA89FA108 "," Holley","FL ",1
1989-03-15,1989,67.1,67.1,"CHI89MA057 "," West Lafayette","IN ",2
1989-03-16,1989,76.4,76.4,"ATL89FA106 "," Knoxville","TN ",2
1989-03-16,1989,76.4,76.4,"MIA89FA109 "," Pascagoula","MS ",2
1989-03-18,1989,90.9,90.9,"ATL89LA111 "," Lenoir","NC ",1
1989-03-18,1989,90.9,90.9,"DCA89MA035 "," Saginaw","TX ",2
1989-03-18,1989,90.9,90.9,"SEA89FA057 "," Longmire","WA ",1
1989-03-21,1989,99.35,99.35,"ATL89FA113 "," Ashland","AL ",1
1989-03-21,1989,99.35,99.35,"LAX89DUG03 "," Hesperia","CA ",1
1989-03-22,1989,99.9,99.9,"CHI89FA061 "," Corunna","MI ",1
1989-03-22,1989,99.9,99.9,"MIA89FA113 "," Jacksonville","FL ",1
1989-03-23,1989,99.2,100.6,"DEN89FA091 "," Eugene","OR ",1
1989-03-24,1989,96.7,103.1,"MKC89FA083 "," Mayflower","AR ",2
1989-03-25,1989,92.3,107.5,"NYC89FA105 "," Pittsfield","MA ",4
1989-03-25,1989,92.3,107.5,"MIA89FA115 "," Daytona Bch Shr","FL ",1
1989-03-25,1989,92.3,107.5,"DEN89FA093 "," Albuquerque","NM ",2
1989-03-26,1989,86.3,113.5,"LAX89FA133 "," San Andreas","CA ",4
1989-03-26,1989,86.3,113.5,"ATL89FA116 "," Coinjock","NC ",2
1989-03-27,1989,78.7,121.1,"LAX89FA137 "," Whitmore","CA ",1
1989-03-28,1989,69.8,130,"CHI89FA064 "," Clawson","MI ",1
1989-03-28,1989,69.8,130,"FTW89FA073 "," Hondo","TX ",4
1989-03-28,1989,69.8,130,"FTW89FA074 "," Brownsville","TX ",1
1989-03-31,1989,38,161.8,"LAX89FA140 "," Newport Beach","CA ",5
1989-04-02,1989,17.2,182.6,"MKC89DCJ02 "," Papillion","NE ",1
1989-04-04,1989,3.2,196.6,"ANC89FA057 "," Eklutna","AK ",2
1989-04-05,1989,0.3,199.5,"DEN89FA149 "," Steamboat Sprg.","CO ",1
1989-04-05,1989,0.3,199.5,"LAX89DUJ06 "," Parker","AZ ",1
1989-04-06,1989,0.8,0.8,"BFO89FA029 "," Rupert","WV ",4
1989-04-06,1989,0.8,0.8,"CHI89FA069 "," Kankakee","IL ",2
1989-04-06,1989,0.8,0.8,"ATL89FA122 "," Luthersville","GA ",1
1989-04-06,1989,0.8,0.8,"SEA89FA186 "," Enumclaw","WA ",1
1989-04-07,1989,4.5,4.5,"BFO89FA028 "," Richmond","VA ",3
1989-04-07,1989,4.5,4.5,"BFO89FA081 "," Stuarts Draft","VA ",2
1989-04-09,1989,19.5,19.5,"DEN89FA104 "," Aspen","CO ",1
1989-04-10,1989,29.5,29.5,"ATL89MA123 "," Pensacola","FL ",3
1989-04-12,1989,50.8,50.8,"NYC89GA116 "," Airville","PA ",2
1989-04-12,1989,50.8,50.8,"SEA89FA068 "," Bellevue","WA ",2
1989-04-14,1989,70.7,70.7,"MKC89FA090 "," Oak Grove","MO ",2
1989-04-15,1989,79.2,79.2,"ATL89FA131 "," Lynch","KY ",2
1989-04-15,1989,79.2,79.2,"CHI89DET04 "," Bluffton","IN ",1
1989-04-15,1989,79.2,79.2,"BFO89FA027 "," West Chicago","IL ",1
1989-04-16,1989,86.5,86.5,"MIA89FA132 "," Lake City","FL ",1
1989-04-17,1989,92.4,92.4,"FTW89FA151 "," Junction","TX ",1
1989-04-19,1989,96.6,96.6,"NYC89FA121 "," Augusta","ME ",1
1989-04-19,1989,96.6,96.6,"SEA89FA074 "," Pelican","AK ",2
1989-04-20,1989,99.2,99.2,"LAX89FA165 "," Stockton","CA ",2
1989-04-21,1989,99.8,99.8,"MKC89FA094 "," Ashland","NE ",2
1989-04-27,1989,64.8,134.8,"MKC89FA099 "," Ainsworth","NE ",3
1989-04-28,1989,53.9,145.7,"NYC89FA129 "," Herkimer","NY ",1
1989-04-29,1989,42.5,157.1,"ATL89FA139 "," Suches","GA ",5
1989-05-02,1989,11.6,188,"MIA89GA144 "," Summerland Key","FL ",2
1989-05-03,1989,4.9,194.7,"MKC89FA102 "," Carnegie","OK ",2
1989-05-03,1989,4.9,194.7,"FTW89FA089 "," New Iberia","LA ",1
1989-05-03,1989,4.9,194.7,"FTW89FA090 "," Burnet","TX ",2
1989-05-04,1989,1,198.6,"FTW89DQA04 "," Dell City","TX ",1
1989-05-04,1989,1,198.6,"FTW89FA091 "," Paradise","TX ",2
1989-05-04,1989,1,198.6,"LAX89FA178 "," Stockton","CA ",1
1989-05-05,1989,0.3,199.3,"LAX89FA181 "," Port San Luis","CA ",2
1989-05-06,1989,2.8,2.8,"ATL89FA142 "," Mt. Pleasant","TN ",1
1989-05-06,1989,2.8,2.8,"ATL89FA144 "," Augusta","GA ",1
1989-05-06,1989,2.8,2.8,"LAX89FA182 "," Industry","CA ",3
1989-05-07,1989,8,8,"MKC89FA104 "," Hamilton","MO ",1
1989-05-08,1989,15.4,15.4,"LAX89FA189 "," Dublin","CA ",2
1989-05-09,1989,24.4,24.4,"MIA89FA146 "," Fort Pierce","FL ",3
1989-05-10,1989,34.2,34.2,"LAX89FA192 "," Azusa","CA ",1
1989-05-12,1989,54.5,54.5,"NYC89DNE02 "," Sterling","CT ",1
1989-05-13,1989,64.2,64.2,"ATL89LA146 "," Troy","NC ",1
1989-05-15,1989,81.3,81.3,"MKC89FA110 "," Winslow","AR ",2
1989-05-18,1989,95.6,95.6,"FTW89DRG06 "," Rocksprings","TX ",1
1989-05-20,1989,99.6,99.6,"ATL89FA149 "," Russellville","KY ",1
1989-05-21,1989,99.5,99.7,"CHI89DET05 "," Niles","MI ",2
1989-05-21,1989,99.5,99.7,"ATL89FA150 "," Jamestown","TN ",2
1989-05-21,1989,99.5,99.7,"NYC89FA135A "," Bradford","VT ",2
1989-05-21,1989,99.5,99.7,"FTW89FA096 "," Boise City","OK ",2
1989-05-21,1989,99.5,99.7,"MIA89FA151 "," Immokalee","FL ",1
1989-05-22,1989,97.4,101.8,"BFO89FA033 "," Oldtown","MD ",2
1989-05-22,1989,97.4,101.8,"CHI89DEE03 "," Mc Henry","IL ",2
1989-05-22,1989,97.4,101.8,"CHI89MA095 "," Waterman","IL ",3
1989-05-23,1989,93.1,106.1,"DEN89DTK01 "," Agar","SD ",1
1989-05-23,1989,93.1,106.1,"ATL89DKJ04 "," Auburn","AL ",2
1989-05-23,1989,93.1,106.1,"FTW89DRD03 "," Maxie","LA ",1
1989-05-24,1989,86.7,112.5,"LAX89FA211 "," Dinsmore","CA ",4
1989-05-25,1989,78.4,120.8,"MIA89GA155 "," Davie","FL ",2
1989-05-25,1989,78.4,120.8,"LAX89FA203 "," Camp Verde","AZ ",1
1989-05-26,1989,68.5,130.7,"MIA89FA158 "," Niceville","FL ",1
1989-05-26,1989,68.5,130.7,"MKC89FA116 "," Greenwood","IN ",2
1989-05-27,1989,57.5,141.7,"MIA89LA159 "," Big Pine Key","FL ",2
1989-05-29,1989,34.3,164.9,"ATL89LA154 "," Jacksonville","NC ",1
1989-05-29,1989,34.3,164.9,"DEN89FA127 "," Wilmington","OH ",3
1989-05-29,1989,34.3,164.9,"SEA89FA092 "," Angoon","AK ",1
1989-05-31,1989,13.9,185.3,"CHI89FA101 "," Bristol","IN ",3
1989-06-01,1989,6.6,192.6,"DEN89MA130 "," Big Timber","MT ",4
1989-06-03,1989,0.2,199,"DEN89FA131 "," Meeker","CO ",1
1989-06-03,1989,0.2,199,"ANC89FA084 "," Wasilla","AK ",1
1989-06-03,1989,0.2,199,"ATL89DMG05 "," Townsville","NC ",1
1989-06-03,1989,0.2,199,"ATL89FA157 "," N. Myrtle Beach","SC ",1
1989-06-04,1989,1.4,1.4,"SEA89FA099 "," Mansfield","WA ",2
1989-06-07,1989,19.2,19.2,"ANC89FA090 "," Near Fairbanks","AK ",3
1989-06-09,1989,37.7,37.7,"BFO89FA043 "," Myersville","MD ",1
1989-06-09,1989,37.7,37.7,"MIA89FA172 "," Ashland","VA ",1
1989-06-10,1989,47.5,47.5,"LAX89FA212 "," Rainbow Valley","CA ",2
1989-06-10,1989,47.5,47.5,"MIA89FA173 "," Sarasota","FL ",2
1989-06-10,1989,47.5,47.5,"MIA89FA174 "," St. Augustine","FL ",1
1989-06-10,1989,47.5,47.5,"SEA89FA103 "," Alderwood Manor","WA ",1
1989-06-11,1989,57.3,57.3,"ATL89FA158 "," Garner","NC ",3
1989-06-11,1989,57.3,57.3,"DCA89MA058 "," Waipio Valley","HI ",11
1989-06-11,1989,57.3,57.3,"SEA89FA104 "," Everett","WA ",1
1989-06-12,1989,66.7,66.7,"NYC89FA146A "," Hubbardston","MA ",1
1989-06-14,1989,83.4,83.4,"MKC89DCA01 "," Auxvasse","MO ",1
1989-06-15,1989,90.1,90.1,"MIA89FA176 "," Daytona Beach","FL ",1
1989-06-15,1989,90.1,90.1,"ANC89FA092 "," Puntilla Lake","AK ",1
1989-06-15,1989,90.1,90.1,"MKC89FA135 "," Ely","MN ",1
1989-06-16,1989,95.3,95.3,"ANC89FA094 "," Kenai","AK ",4
1989-06-17,1989,96.95,96.95,"CHI89FA114 "," Oxford","OH ",2
1989-06-17,1989,96.95,96.95,"ATL89FA163 "," Vernon","AL ",1
1989-06-17,1989,96.95,96.95,"MKC89FA136 "," Earle","AR ",1
1989-06-18,1989,98.6,98.6,"CHI89FA113 "," Wisc Rapids","WI ",1
1989-06-18,1989,98.6,98.6,"LAX89LA222 "," Kalaupapa","HI ",2
1989-06-18,1989,98.6,98.6,"MIA89FA177 "," Lantana","FL ",1
1989-06-19,1989,99.9,99.9,"DEN89FA141 "," South Lake Taho","CA ",1
1989-06-19,1989,99.9,99.9,"CHI89DEM03 "," Elk Rapids","MI ",2
1989-06-20,1989,98.7,101.1,"SEA89LA114 "," The Dalles","OR ",1
1989-06-20,1989,98.7,101.1,"SEA89FA113 "," Stanley","ID ",3
1989-06-20,1989,98.7,101.1,"ATL89FA165 "," Gaston","SC ",4
1989-06-20,1989,98.7,101.1,"DEN89DTI01 "," Conrad","MT ",1
1989-06-21,1989,95.2,104.6,"ATL89FA166 "," Lithia Springs","GA ",3
1989-06-21,1989,95.2,104.6,"CHI89FA117 "," Delphi","IN ",1
1989-06-22,1989,89.3,110.5,"LAX89FA225 "," Newhall","CA ",4
1989-06-23,1989,81.2,118.6,"SEA89FA118 "," Bremerton","WA ",1
1989-06-24,1989,71.4,128.4,"FTW89DPJ07 "," Haskell","OK ",2
1989-06-24,1989,71.4,128.4,"DEN89FA146 "," Glenrock","WY ",1
1989-06-25,1989,60.3,139.5,"FTW89FA117 "," Fort Worth","TX ",2
1989-06-25,1989,60.3,139.5,"BFO89FA048 "," Caesars Head","SC ",4
1989-06-26,1989,48.5,151.3,"MIA89FA178 "," Shelby","MS ",1
1989-06-28,1989,25.6,174.2,"MKC89LA145 "," Eveleth","MN ",1
1989-06-29,1989,15.9,183.9,"DEN89FA154 "," Crestone","CO ",2
1989-06-29,1989,15.9,183.9,"ATL89FA171 "," Cartersville","GA ",2
1989-06-29,1989,15.9,183.9,"ATL89DKG04 "," Americus","GA ",1
1989-06-30,1989,8.2,191.6,"ATL89FA173 "," Piney Flats","TN ",4
1989-06-30,1989,8.2,191.6,"MKC89GA147 "," Atlantic","IA ",2
1989-06-30,1989,8.2,191.6,"FTW89DRD10 "," Mer Rouge","LA ",1
1989-06-30,1989,8.2,191.6,"LAX89FA229 "," Cordes","AZ ",1
1989-07-01,1989,3,196.8,"MKC89FA159 "," Pettigrew","AR ",6
1989-07-02,1989,0.4,199.4,"SEA89FA126 "," Elgin","OR ",3
1989-07-02,1989,0.4,199.4,"MKC89DER01 "," Wannaska","MN ",1
1989-07-02,1989,0.4,199.4,"MIA89FA181 "," Clermont","FL ",1
1989-07-02,1989,0.4,199.4,"DEN89DTI02 "," Lewistown","MT ",1
1989-07-02,1989,0.4,199.4,"DEN89FA152 "," Angel Fire","NM ",1
1989-07-02,1989,0.4,199.4,"CHI89FA124 "," Sugar Grove","IL ",1
1989-07-03,1989,0.5,0.5,"FTW89FA127 "," Sanger","TX ",2
1989-07-04,1989,3.1,3.1,"MKC89FA153 "," Broken Bow","NE ",1
1989-07-04,1989,3.1,3.1,"FTW89FA128 "," Houma","LA ",1
1989-07-04,1989,3.1,3.1,"MIA89FA184 "," Stuart","FL ",1
1989-07-04,1989,3.1,3.1,"ATL89FA174 "," Springfield","TN ",1
1989-07-05,1989,7.9,7.9,"MKC89DPG02 "," Reyno","AR ",1
1989-07-07,1989,22.2,22.2,"CHI89FA128 "," Battle Creek","MI ",3
1989-07-08,1989,31,31,"DEN89FA162 "," Louisville","CO ",2
1989-07-08,1989,31,31,"CHI89FA129 "," Roscommon","MI ",2
1989-07-08,1989,31,31,"ATL89FA175 "," Troy","AL ",2
1989-07-09,1989,40.4,40.4,"MKC89FA156 "," Medicine Lodge","KS ",3
1989-07-09,1989,40.4,40.4,"DEN89DTI03 "," Red Lodge","MT ",1
1989-07-09,1989,40.4,40.4,"LAX89LA335 "," Napa","CA ",1
1989-07-11,1989,59.8,59.8,"FTW89FA132 "," Arlington","TX ",1
1989-07-11,1989,59.8,59.8,"FTW89FA133A "," Galveston","TX ",2
1989-07-12,1989,69.3,69.3,"BFO89FA057 "," Berlin","MD ",1
1989-07-12,1989,69.3,69.3,"MKC89DCJ03 "," Hay Springs","NE ",1
1989-07-13,1989,78.1,78.1,"FTW89DRA07 "," Wharton","TX ",1
1989-07-14,1989,86,86,"CHI89FA135 "," Lockport","IL ",3
1989-07-14,1989,86,86,"LAX89FA239 "," Somerton","AZ ",1
1989-07-16,1989,94.85,94.85,"BFO89FA058 "," Libertytown","MD ",3
1989-07-16,1989,94.85,94.85,"FTW89FA136 "," Houston","TX ",2
1989-07-16,1989,94.85,94.85,"FTW89FA137 "," Celina","TX ",2
1989-07-16,1989,94.85,94.85,"NYC89FA166 "," Thomasville","PA ",3
1989-07-16,1989,94.85,94.85,"NYC89FA167 "," Hartleton","PA ",2
1989-07-17,1989,97.2,97.2,"BFO89FA060 "," Charlottesville","VA ",1
1989-07-18,1989,99.6,99.6,"DEN89FA175 "," Duchesne","UT ",3
1989-07-18,1989,99.6,99.6,"FTW89LA140 "," Gueydan","LA ",2
1989-07-19,1989,99.6,99.6,"DCA89MA063 "," Sioux City","IA ",111
1989-07-19,1989,99.6,99.6,"BFO89FA059 "," Glen Burnie","MD ",2
1989-07-20,1989,96.8,102.4,"ATL89FA182 "," Ridgeland","SC ",3
1989-07-20,1989,96.8,102.4,"LAX89FA241 "," Hesperia","CA ",3
1989-07-21,1989,91.4,107.8,"ATL89FA190 "," Suches","GA ",4
1989-07-21,1989,91.4,107.8,"ATL89DKJ07 "," Town Creek","AL ",1
1989-07-22,1989,83.5,115.7,"SEA89FA139 "," Athol","ID ",2
1989-07-23,1989,73.7,125.5,"MKC89FA165 "," Neligh","NE ",2
1989-07-23,1989,73.7,125.5,"BFO89FA062 "," Cluster Springs","VA ",1
1989-07-24,1989,62.6,136.6,"DEN89FA177 "," Logan","UT ",1
1989-07-25,1989,50.8,148.4,"DEN89DQA02 "," Vaughn","NM ",1
1989-07-27,1989,27.9,171.3,"CHI89LA147 "," River Falls","WI ",1
1989-07-28,1989,18.1,181.1,"BFO89FA063 "," True","WV ",1
1989-07-28,1989,18.1,181.1,"MKC89DPG03 "," Parkin","AR ",1
1989-07-30,1989,4.4,194.8,"SEA89FA143 "," Haines","AK ",2
1989-07-30,1989,4.4,194.8,"NYC89FA177B "," Salisbury Twp","PA ",7
1989-07-31,1989,1,198.2,"BFO89FA065 "," College Park","MD ",4
1989-08-01,1989,0,199.2,"CHI89FA155 "," Fond Du Lac","WI ",2
1989-08-01,1989,0,199.2,"CHI89DEP10 "," Plainfield","WI ",1
1989-08-02,1989,1.4,1.4,"ATL89FA193 "," Norman Park","GA ",1
1989-08-02,1989,1.4,1.4,"ATL89FA188 "," Albany","GA ",6
1989-08-02,1989,1.4,1.4,"MIA89FA210 "," Sarasota","FL ",2
1989-08-03,1989,4.8,4.8,"CHI89FA157 "," York","SC ",1
1989-08-05,1989,16.7,16.7,"MIA89FA214 "," Marco","FL ",1
1989-08-05,1989,16.7,16.7,"ANC89FA133 "," Anchorage","AK ",1
1989-08-05,1989,16.7,16.7,"FTW89FA143 "," Baton Rouge","LA ",1
1989-08-06,1989,24.7,24.7,"DEN89DTG01 "," Valley City","ND ",1
1989-08-06,1989,24.7,24.7,"DEN89FA184 "," Albuquerque","NM ",1
1989-08-06,1989,24.7,24.7,"LAX89FA276 "," Toms Place","CA ",2
1989-08-06,1989,24.7,24.7,"LAX89LA262 "," Dana Point","CA ",1
1989-08-06,1989,24.7,24.7,"NYC89FA183 "," Wiscasset","ME ",2
1989-08-07,1989,33.5,33.5,"ANC89FA137 "," Nome","AK ",1
1989-08-08,1989,43,43,"LAX89FA268 "," Ramona","CA ",1
1989-08-08,1989,43,43,"MKC89DCQ01 "," Ingalls","KS ",1
1989-08-09,1989,52.9,52.9,"ATL89DLT05 "," Springfield","TN ",1
1989-08-10,1989,62.8,62.8,"ATL89FA194 "," Raleigh","NC ",1
1989-08-11,1989,72.5,72.5,"ATL89DMG06 "," Hendersonville","NC ",1
1989-08-11,1989,72.5,72.5,"ATL89FA196 "," Chapel Hill","NC ",1
1989-08-12,1989,81.4,81.4,"DEN89FA192 "," Bullfrog","UT ",2
1989-08-12,1989,81.4,81.4,"ANC89LA181 "," Anchorage","AK ",4
1989-08-13,1989,89.2,89.2,"MKC89FA179 "," Mound City","KS ",3
1989-08-13,1989,89.2,89.2,"MIA89FA219 "," Janice","MS ",2
1989-08-13,1989,89.2,89.2,"MIA89FA220 "," Pass-A-Grille","FL ",4
1989-08-13,1989,89.2,89.2,"ANC89FA144 "," Windy Fork","AK ",2
1989-08-14,1989,95.2,95.2,"LAX89FA277 "," Lake Tahoe","CA ",2
1989-08-14,1989,95.2,95.2,"LAX89LA278 "," Butte Meadows","CA ",1
1989-08-14,1989,95.2,95.2,"NYC89FA190 "," Edison Twshp","NJ ",1
1989-08-15,1989,97.05,97.05,"LAX89FA280 "," Castaic","CA ",1
1989-08-16,1989,98.9,98.9,"ATL89DKJ09 "," Prattville","AL ",1
1989-08-20,1989,85.7,114.3,"LAX89LA283 "," Long Beach","CA ",2
1989-08-21,1989,76.1,123.9,"SEA89FA154 "," Gold Beach","OR ",3
1989-08-22,1989,65,135,"LAX89FA275 "," Livermore","CA ",4
1989-08-22,1989,65,135,"BFO89FA069 "," Church Creek","MD ",3
1989-08-24,1989,41.6,158.4,"LAX89FA287A "," Tracy","CA ",2
1989-08-26,1989,20.8,179.2,"CHI89DEC06 "," Pontiac","MI ",1
1989-08-27,1989,12.7,187.3,"FTW89LA154 "," Hearne","TX ",1
1989-08-27,1989,12.7,187.3,"BFO89FA074 "," Hagerstown","MD ",2
1989-08-27,1989,12.7,187.3,"DEN89FA202 "," Blanchard","ID ",4
1989-08-27,1989,12.7,187.3,"SEA89FA157 "," Sandy","OR ",1
1989-08-28,1989,6.4,193.6,"NYC89FA204 "," West Point","NY ",1
1989-08-28,1989,6.4,193.6,"BFO89FA075 "," Lynchburg","VA ",5
1989-08-28,1989,6.4,193.6,"FTW89FA155 "," Pauls Valley","OK ",1
1989-08-29,1989,2.3,197.7,"SEA89FA160A "," Snohomish","WA ",4
1989-08-29,1989,2.3,197.7,"MKC89FA191 "," Moose Lake","MN ",2
1989-08-29,1989,2.3,197.7,"MIA89FA237 "," Oklawaha","FL ",1
1989-08-31,1989,0.3,0.3,"LAX89FA294 "," Fort Jones","CA ",1
1989-08-31,1989,0.3,0.3,"ATL89FA207 "," Tiptonville","TN ",2
1989-09-01,1989,2.4,2.4,"NYC89FA206 "," Northfield","NH ",4
1989-09-01,1989,2.4,2.4,"SEA89FAMS2 "," Missing","ID ",1
1989-09-02,1989,6.3,6.3,"LAX89DUQ05 "," California City","CA ",2
1989-09-02,1989,6.3,6.3,"SEA89FA156 "," Skykomish","WA ",1
1989-09-03,1989,11.9,11.9,"FTW89FA159A "," Houma","LA ",3
1989-09-04,1989,18.9,18.9,"DEN89DTE04 "," Wiggins","CO ",1
1989-09-04,1989,18.9,18.9,"LAX89DUG07 "," Yermo","CA ",1
1989-09-06,1989,36.2,36.2,"LAX89FA296 "," California City","CA ",1
1989-09-06,1989,36.2,36.2,"DEN89FA208 "," Grantsville","UT ",2
1989-09-06,1989,36.2,36.2,"FTW89DPA04 "," Denton","TX ",1
1989-09-06,1989,36.2,36.2,"ANC89FA160 "," Tanacross","AK ",1
1989-09-07,1989,46.1,46.1,"DEN89FA209 "," Lk Havasu City","CA ",2
1989-09-08,1989,56.3,56.3,"LAX89DVG09 "," Placerville","CA ",1
1989-09-10,1989,76.5,76.5,"LAX89FA307 "," Kailua-Kona","HI ",1
1989-09-11,1989,85.4,85.4,"MKC89FA196 "," Bentonville","AR ",2
1989-09-15,1989,99.9,99.9,"ATL89FA213 "," Mayfield","KY ",6
1989-09-15,1989,99.9,99.9,"DEN89LA210 "," Buena Vista","CO ",1
1989-09-15,1989,99.9,99.9,"DEN89FA217 "," Louisville","CO ",3
1989-09-15,1989,99.9,99.9,"LAX89FA314 "," Ontario","CA ",1
1989-09-15,1989,99.9,99.9,"SEA89LA173 "," Reno","NV ",1
1989-09-16,1989,99,100.8,"LAX89FA304 "," La Grange","CA ",2
1989-09-16,1989,99,100.8,"FTW89DRG10 "," Kerrville","TX ",1
1989-09-17,1989,94.9,104.9,"ATL89FA214 "," Gordon","AL ",3
1989-09-17,1989,94.9,104.9,"DEN89FA218 "," Hesperia","CA ",2
1989-09-18,1989,88,111.8,"SEA89LA175 "," Monitor","WA ",1
1989-09-18,1989,88,111.8,"LAX89LA324 "," Agana","GU ",2
1989-09-18,1989,88,111.8,"FTW89GA170 "," Escondido","CA ",2
1989-09-18,1989,88,111.8,"DEN89FA219 "," Concord","CA ",2
1989-09-18,1989,88,111.8,"DEN89FA222 "," Afton","WY ",2
1989-09-18,1989,88,111.8,"CHI89DEC08 "," Smith Creek","MI ",1
1989-09-19,1989,78.8,121,"LAX89FA319 "," Ojai","CA ",2
1989-09-19,1989,78.8,121,"SEA89FA176 "," Cave Junction","OR ",2
1989-09-20,1989,68.1,131.7,"NYC89FA220 "," Tuckerton","NJ ",1
1989-09-20,1989,68.1,131.7,"DCA89MA074 "," Flushing","NY ",2
